"","circuit_name","year","duration","pit_stop_milliseconds","driver_name"
"7682","Emilia Romagna Grand Prix",2020,"29.950",29950,"Carlos Sainz"
"7683","Emilia Romagna Grand Prix",2020,"29.427",29427,"Max Verstappen"
"7684","Emilia Romagna Grand Prix",2020,"29.600",29600,"Valtteri Bottas"
"7685","Emilia Romagna Grand Prix",2020,"29.985",29985,"Sergio Pérez"
"7686","Emilia Romagna Grand Prix",2020,"30.708",30708,"Kevin Magnussen"
"7687","Emilia Romagna Grand Prix",2020,"30.382",30382,"Lewis Hamilton"
"7688","Emilia Romagna Grand Prix",2020,"30.566",30566,"Lance Stroll"
"7689","Emilia Romagna Grand Prix",2020,"29.892",29892,"Nicholas Latifi"
"7690","Emilia Romagna Grand Prix",2020,"40.497",40497,"Sebastian Vettel"
"7691","Emilia Romagna Grand Prix",2020,"29.863",29863,"Kimi Räikkönen"
"7692","Emilia Romagna Grand Prix",2020,"31.199",31199,"Romain Grosjean"
"7693","Emilia Romagna Grand Prix",2020,"30.129",30129,"Valtteri Bottas"
"7694","Emilia Romagna Grand Prix",2020,"30.555",30555,"Sergio Pérez"
"7695","Emilia Romagna Grand Prix",2020,"29.809",29809,"Daniil Kvyat"
"7696","Emilia Romagna Grand Prix",2020,"30.614",30614,"Carlos Sainz"
"7697","Emilia Romagna Grand Prix",2020,"30.925",30925,"Lewis Hamilton"
"7698","Emilia Romagna Grand Prix",2020,"29.934",29934,"Sebastian Vettel"
"7699","Emilia Romagna Grand Prix",2020,"36.630",36630,"Lance Stroll"
"7700","Emilia Romagna Grand Prix",2020,"30.203",30203,"Lando Norris"
"7701","Emilia Romagna Grand Prix",2020,"29.552",29552,"Alexander Albon"
"7702","Hungarian Grand Prix",2020,"23.568",23568,"Daniil Kvyat"
"7703","Hungarian Grand Prix",2020,"22.266",22266,"Charles Leclerc"
"7704","Hungarian Grand Prix",2020,"21.906",21906,"Valtteri Bottas"
"7705","Hungarian Grand Prix",2020,"22.320",22320,"Lewis Hamilton"
"7706","Hungarian Grand Prix",2020,"23.081",23081,"Lance Stroll"
"7707","Hungarian Grand Prix",2020,"28.286",28286,"Sebastian Vettel"
"7708","Hungarian Grand Prix",2020,"23.263",23263,"Sergio Pérez"
"7709","Hungarian Grand Prix",2020,"27.131",27131,"Carlos Sainz"
"7710","Hungarian Grand Prix",2020,"23.046",23046,"Alexander Albon"
"7711","Hungarian Grand Prix",2020,"21.596",21596,"Nicholas Latifi"
"7712","Hungarian Grand Prix",2020,"22.740",22740,"Pierre Gasly"
"7713","Hungarian Grand Prix",2020,"22.299",22299,"Kimi Räikkönen"
"7714","Hungarian Grand Prix",2020,"21.529",21529,"Max Verstappen"
"7715","Hungarian Grand Prix",2020,"21.920",21920,"Daniel Ricciardo"
"7716","Hungarian Grand Prix",2020,"24.281",24281,"Esteban Ocon"
"7717","Hungarian Grand Prix",2020,"23.012",23012,"Lando Norris"
"7718","Hungarian Grand Prix",2020,"21.184",21184,"George Russell"
"7719","Hungarian Grand Prix",2020,"22.283",22283,"Antonio Giovinazzi"
"7720","Hungarian Grand Prix",2020,"36.335",36335,"Nicholas Latifi"
"7721","Hungarian Grand Prix",2020,"22.685",22685,"Daniil Kvyat"
"7722","Hungarian Grand Prix",2020,"21.367",21367,"George Russell"
"7723","Hungarian Grand Prix",2020,"22.564",22564,"Charles Leclerc"
"7724","Hungarian Grand Prix",2020,"23.082",23082,"Antonio Giovinazzi"
"7725","Hungarian Grand Prix",2020,"21.880",21880,"Sebastian Vettel"
"7726","Hungarian Grand Prix",2020,"21.860",21860,"Esteban Ocon"
"7727","Hungarian Grand Prix",2020,"21.644",21644,"Valtteri Bottas"
"7728","Hungarian Grand Prix",2020,"28.367",28367,"Nicholas Latifi"
"7729","Hungarian Grand Prix",2020,"27.128",27128,"Kimi Räikkönen"
"7730","Hungarian Grand Prix",2020,"22.174",22174,"Alexander Albon"
"7731","Hungarian Grand Prix",2020,"22.591",22591,"Romain Grosjean"
"7732","Hungarian Grand Prix",2020,"22.534",22534,"Lance Stroll"
"7733","Hungarian Grand Prix",2020,"23.621",23621,"Kevin Magnussen"
"7734","Hungarian Grand Prix",2020,"22.051",22051,"Sergio Pérez"
"7735","Hungarian Grand Prix",2020,"22.742",22742,"Lando Norris"
"7736","Hungarian Grand Prix",2020,"21.268",21268,"Max Verstappen"
"7737","Hungarian Grand Prix",2020,"22.264",22264,"Lewis Hamilton"
"7738","Hungarian Grand Prix",2020,"22.438",22438,"Carlos Sainz"
"7739","Hungarian Grand Prix",2020,"21.831",21831,"Antonio Giovinazzi"
"7740","Hungarian Grand Prix",2020,"21.802",21802,"Nicholas Latifi"
"7741","Hungarian Grand Prix",2020,"22.073",22073,"Daniel Ricciardo"
"7742","Hungarian Grand Prix",2020,"21.572",21572,"Valtteri Bottas"
"7743","Hungarian Grand Prix",2020,"22.048",22048,"George Russell"
"7744","Hungarian Grand Prix",2020,"22.057",22057,"Lance Stroll"
"7745","Hungarian Grand Prix",2020,"25.767",25767,"Nicholas Latifi"
"7746","Hungarian Grand Prix",2020,"22.426",22426,"Lewis Hamilton"
"7747","Italian Grand Prix",2020,"25:16.864",1516864,"Lewis Hamilton"
"7748","Italian Grand Prix",2020,"25.249",25249,"George Russell"
"7749","Italian Grand Prix",2020,"25.936",25936,"Romain Grosjean"
"7750","Italian Grand Prix",2020,"29.661",29661,"Alexander Albon"
"7751","Italian Grand Prix",2020,"25.920",25920,"Daniil Kvyat"
"7752","Italian Grand Prix",2020,"25.290",25290,"Esteban Ocon"
"7753","Italian Grand Prix",2020,"26.149",26149,"Max Verstappen"
"7754","Italian Grand Prix",2020,"24.410",24410,"Valtteri Bottas"
"7755","Italian Grand Prix",2020,"25.498",25498,"Daniel Ricciardo"
"7756","Italian Grand Prix",2020,"26.693",26693,"Sergio Pérez"
"7757","Italian Grand Prix",2020,"24.612",24612,"Lando Norris"
"7758","Italian Grand Prix",2020,"24.398",24398,"Carlos Sainz"
"7759","Italian Grand Prix",2020,"23.998",23998,"Antonio Giovinazzi"
"7760","Italian Grand Prix",2020,"24.671",24671,"Lewis Hamilton"
"7761","Italian Grand Prix",2020,"24.096",24096,"Pierre Gasly"
"7762","Italian Grand Prix",2020,"24.454",24454,"Kimi Räikkönen"
"7763","Italian Grand Prix",2020,"24.344",24344,"Charles Leclerc"
"7764","Italian Grand Prix",2020,"26.335",26335,"Nicholas Latifi"
"7765","Italian Grand Prix",2020,"40.078",40078,"Kevin Magnussen"
"7766","Italian Grand Prix",2020,"25:17.308",1517308,"Lance Stroll"
"7767","Italian Grand Prix",2020,"25:19.879",1519879,"Pierre Gasly"
"7768","Italian Grand Prix",2020,"25:20.985",1520985,"Kimi Räikkönen"
"7769","Italian Grand Prix",2020,"25:21.825",1521825,"Antonio Giovinazzi"
"7770","Italian Grand Prix",2020,"25:22.369",1522369,"Carlos Sainz"
"7771","Italian Grand Prix",2020,"25:22.009",1522009,"Lando Norris"
"7772","Italian Grand Prix",2020,"25:22.264",1522264,"Valtteri Bottas"
"7773","Italian Grand Prix",2020,"25:23.130",1523130,"Nicholas Latifi"
"7774","Italian Grand Prix",2020,"25:23.637",1523637,"Daniel Ricciardo"
"7775","Italian Grand Prix",2020,"25:22.796",1522796,"Max Verstappen"
"7776","Italian Grand Prix",2020,"25:23.223",1523223,"Esteban Ocon"
"7777","Italian Grand Prix",2020,"25:24.139",1524139,"Daniil Kvyat"
"7778","Italian Grand Prix",2020,"25:24.989",1524989,"Sergio Pérez"
"7779","Italian Grand Prix",2020,"25:27.938",1527938,"George Russell"
"7780","Italian Grand Prix",2020,"25:28.247",1528247,"Alexander Albon"
"7781","Italian Grand Prix",2020,"25:30.188",1530188,"Romain Grosjean"
"7782","Italian Grand Prix",2020,"31.643",31643,"Lewis Hamilton"
"7783","Italian Grand Prix",2020,"31.480",31480,"Antonio Giovinazzi"
"7784","Portuguese Grand Prix",2020,"26.177",26177,"Sergio Pérez"
"7785","Portuguese Grand Prix",2020,"29.061",29061,"Kimi Räikkönen"
"7786","Portuguese Grand Prix",2020,"26.999",26999,"Daniel Ricciardo"
"7787","Portuguese Grand Prix",2020,"34.807",34807,"Lando Norris"
"7788","Portuguese Grand Prix",2020,"36.314",36314,"Lance Stroll"
"7789","Portuguese Grand Prix",2020,"26.287",26287,"Alexander Albon"
"7790","Portuguese Grand Prix",2020,"26.394",26394,"Max Verstappen"
"7791","Portuguese Grand Prix",2020,"26.739",26739,"Nicholas Latifi"
"7792","Portuguese Grand Prix",2020,"27.211",27211,"Daniil Kvyat"
"7793","Portuguese Grand Prix",2020,"27.299",27299,"Carlos Sainz"
"7794","Portuguese Grand Prix",2020,"26.985",26985,"Romain Grosjean"
"7795","Portuguese Grand Prix",2020,"26.666",26666,"Sebastian Vettel"
"7796","Portuguese Grand Prix",2020,"27.204",27204,"Pierre Gasly"
"7797","Portuguese Grand Prix",2020,"26.473",26473,"Antonio Giovinazzi"
"7798","Portuguese Grand Prix",2020,"27.300",27300,"Kevin Magnussen"
"7799","Portuguese Grand Prix",2020,"26.940",26940,"Charles Leclerc"
"7800","Portuguese Grand Prix",2020,"37.483",37483,"Lance Stroll"
"7801","Portuguese Grand Prix",2020,"32.991",32991,"George Russell"
"7802","Portuguese Grand Prix",2020,"27.162",27162,"Lewis Hamilton"
"7803","Portuguese Grand Prix",2020,"26.512",26512,"Valtteri Bottas"
"7804","Portuguese Grand Prix",2020,"27.750",27750,"Lando Norris"
"7805","Portuguese Grand Prix",2020,"26.635",26635,"Sergio Pérez"
"7806","Portuguese Grand Prix",2020,"25.882",25882,"Alexander Albon"
"7807","Portuguese Grand Prix",2020,"28.535",28535,"Esteban Ocon"
"7808","Portuguese Grand Prix",2020,"32.943",32943,"Daniil Kvyat"
"7809","Russian Grand Prix",2020,"30.165",30165,"George Russell"
"7810","Russian Grand Prix",2020,"30.211",30211,"Alexander Albon"
"7811","Russian Grand Prix",2020,"37.108",37108,"Lando Norris"
"7812","Russian Grand Prix",2020,"29.433",29433,"George Russell"
"7813","Russian Grand Prix",2020,"30.112",30112,"Daniel Ricciardo"
"7814","Russian Grand Prix",2020,"41.352",41352,"Lewis Hamilton"
"7815","Russian Grand Prix",2020,"29.767",29767,"Antonio Giovinazzi"
"7816","Russian Grand Prix",2020,"30.054",30054,"Romain Grosjean"
"7817","Russian Grand Prix",2020,"29.862",29862,"Nicholas Latifi"
"7818","Russian Grand Prix",2020,"30.068",30068,"Esteban Ocon"
"7819","Russian Grand Prix",2020,"29.770",29770,"Pierre Gasly"
"7820","Russian Grand Prix",2020,"30.188",30188,"Kevin Magnussen"
"7821","Russian Grand Prix",2020,"29.602",29602,"Sergio Pérez"
"7822","Russian Grand Prix",2020,"28.748",28748,"Max Verstappen"
"7823","Russian Grand Prix",2020,"29.750",29750,"Valtteri Bottas"
"7824","Russian Grand Prix",2020,"30.111",30111,"Alexander Albon"
"7825","Russian Grand Prix",2020,"30.261",30261,"Charles Leclerc"
"7826","Russian Grand Prix",2020,"29.662",29662,"Daniil Kvyat"
"7827","Russian Grand Prix",2020,"29.395",29395,"Sebastian Vettel"
"7828","Russian Grand Prix",2020,"33.317",33317,"Kimi Räikkönen"
"7829","Russian Grand Prix",2020,"29.409",29409,"Pierre Gasly"
"7830","Russian Grand Prix",2020,"29.988",29988,"Romain Grosjean"
"7831","Russian Grand Prix",2020,"31.368",31368,"Lando Norris"
"7832","Russian Grand Prix",2020,"29.675",29675,"George Russell"
"7833","Sakhir Grand Prix",2020,"24.214",24214,"Sergio Pérez"
"7834","Sakhir Grand Prix",2020,"24.885",24885,"Lando Norris"
"7835","Sakhir Grand Prix",2020,"28.518",28518,"Kimi Räikkönen"
"7836","Sakhir Grand Prix",2020,"24.810",24810,"Antonio Giovinazzi"
"7837","Sakhir Grand Prix",2020,"25.474",25474,"Kevin Magnussen"
"7838","Sakhir Grand Prix",2020,"24.101",24101,"Daniil Kvyat"
"7839","Sakhir Grand Prix",2020,"24.297",24297,"Nicholas Latifi"
"7840","Sakhir Grand Prix",2020,"24.162",24162,"Carlos Sainz"
"7841","Sakhir Grand Prix",2020,"25.077",25077,"Pierre Gasly"
"7842","Sakhir Grand Prix",2020,"24.474",24474,"Daniel Ricciardo"
"7843","Sakhir Grand Prix",2020,"26.216",26216,"Sebastian Vettel"
"7844","Sakhir Grand Prix",2020,"24.863",24863,"Jack Aitken"
"7845","Sakhir Grand Prix",2020,"27.681",27681,"Pietro Fittipaldi"
"7846","Sakhir Grand Prix",2020,"24.414",24414,"Esteban Ocon"
"7847","Sakhir Grand Prix",2020,"24.684",24684,"Lance Stroll"
"7848","Sakhir Grand Prix",2020,"24.708",24708,"George Russell"
"7849","Sakhir Grand Prix",2020,"24.507",24507,"Sergio Pérez"
"7850","Sakhir Grand Prix",2020,"23.874",23874,"Alexander Albon"
"7851","Sakhir Grand Prix",2020,"24.552",24552,"Valtteri Bottas"
"7852","Sakhir Grand Prix",2020,"24.577",24577,"Pierre Gasly"
"7853","Sakhir Grand Prix",2020,"24.232",24232,"Daniil Kvyat"
"7854","Sakhir Grand Prix",2020,"24.245",24245,"Lando Norris"
"7855","Sakhir Grand Prix",2020,"26.393",26393,"Pietro Fittipaldi"
"7856","Sakhir Grand Prix",2020,"28.080",28080,"Sebastian Vettel"
"7857","Sakhir Grand Prix",2020,"24.551",24551,"Antonio Giovinazzi"
"7858","Sakhir Grand Prix",2020,"25.466",25466,"Kevin Magnussen"
"7859","Sakhir Grand Prix",2020,"25.688",25688,"Jack Aitken"
"7860","Sakhir Grand Prix",2020,"24.401",24401,"Kimi Räikkönen"
"7861","Sakhir Grand Prix",2020,"24.853",24853,"Carlos Sainz"
"7862","Sakhir Grand Prix",2020,"24.695",24695,"Daniel Ricciardo"
"7863","Sakhir Grand Prix",2020,"40.028",40028,"Jack Aitken"
"7864","Sakhir Grand Prix",2020,"28.765",28765,"George Russell"
"7865","Sakhir Grand Prix",2020,"52.874",52874,"Valtteri Bottas"
"7866","Sakhir Grand Prix",2020,"23.645",23645,"Alexander Albon"
"7867","Sakhir Grand Prix",2020,"24.724",24724,"George Russell"
"7868","Sakhir Grand Prix",2020,"24.686",24686,"Kimi Räikkönen"
"7869","Sakhir Grand Prix",2020,"24.809",24809,"Sebastian Vettel"
"7870","Sakhir Grand Prix",2020,"25.780",25780,"Pietro Fittipaldi"
"7871","Sakhir Grand Prix",2020,"24.235",24235,"George Russell"
"7872","Spanish Grand Prix",2020,"21.663",21663,"Alexander Albon"
"7873","Spanish Grand Prix",2020,"22.708",22708,"George Russell"
"7874","Spanish Grand Prix",2020,"22.314",22314,"Kimi Räikkönen"
"7875","Spanish Grand Prix",2020,"21.532",21532,"Max Verstappen"
"7876","Spanish Grand Prix",2020,"22.241",22241,"Pierre Gasly"
"7877","Spanish Grand Prix",2020,"22.099",22099,"Lando Norris"
"7878","Spanish Grand Prix",2020,"23.036",23036,"Daniil Kvyat"
"7879","Spanish Grand Prix",2020,"22.243",22243,"Antonio Giovinazzi"
"7880","Spanish Grand Prix",2020,"22.078",22078,"Carlos Sainz"
"7881","Spanish Grand Prix",2020,"23.377",23377,"Lewis Hamilton"
"7882","Spanish Grand Prix",2020,"22.310",22310,"Valtteri Bottas"
"7883","Spanish Grand Prix",2020,"22.351",22351,"Lance Stroll"
"7884","Spanish Grand Prix",2020,"24.148",24148,"Kevin Magnussen"
"7885","Spanish Grand Prix",2020,"22.322",22322,"Nicholas Latifi"
"7886","Spanish Grand Prix",2020,"22.641",22641,"Sergio Pérez"
"7887","Spanish Grand Prix",2020,"22.274",22274,"Charles Leclerc"
"7888","Spanish Grand Prix",2020,"21.820",21820,"Sebastian Vettel"
"7889","Spanish Grand Prix",2020,"23.212",23212,"Romain Grosjean"
"7890","Spanish Grand Prix",2020,"22.366",22366,"Esteban Ocon"
"7891","Spanish Grand Prix",2020,"21.837",21837,"Daniel Ricciardo"
"7892","Spanish Grand Prix",2020,"21.889",21889,"George Russell"
"7893","Spanish Grand Prix",2020,"21.804",21804,"Alexander Albon"
"7894","Spanish Grand Prix",2020,"21.601",21601,"Max Verstappen"
"7895","Spanish Grand Prix",2020,"22.166",22166,"Carlos Sainz"
"7896","Spanish Grand Prix",2020,"22.388",22388,"Lance Stroll"
"7897","Spanish Grand Prix",2020,"22.394",22394,"Pierre Gasly"
"7898","Spanish Grand Prix",2020,"21.761",21761,"Lando Norris"
"7899","Spanish Grand Prix",2020,"22.197",22197,"Kimi Räikkönen"
"7900","Spanish Grand Prix",2020,"22.079",22079,"Daniil Kvyat"
"7901","Spanish Grand Prix",2020,"21.794",21794,"Antonio Giovinazzi"
"7902","Spanish Grand Prix",2020,"22.143",22143,"Valtteri Bottas"
"7903","Spanish Grand Prix",2020,"21.853",21853,"Lewis Hamilton"
"7904","Spanish Grand Prix",2020,"22.475",22475,"Nicholas Latifi"
"7905","Spanish Grand Prix",2020,"24.010",24010,"Romain Grosjean"
"7906","Spanish Grand Prix",2020,"22.607",22607,"Valtteri Bottas"
"7907","Styrian Grand Prix",2020,"39.715",39715,"Charles Leclerc"
"7908","Styrian Grand Prix",2020,"20.937",20937,"Max Verstappen"
"7909","Styrian Grand Prix",2020,"21.950",21950,"Pierre Gasly"
"7910","Styrian Grand Prix",2020,"21.729",21729,"Lewis Hamilton"
"7911","Styrian Grand Prix",2020,"21.977",21977,"Kevin Magnussen"
"7912","Styrian Grand Prix",2020,"25.983",25983,"Carlos Sainz"
"7913","Styrian Grand Prix",2020,"22.745",22745,"Nicholas Latifi"
"7914","Styrian Grand Prix",2020,"22.118",22118,"Lance Stroll"
"7915","Styrian Grand Prix",2020,"21.376",21376,"Valtteri Bottas"
"7916","Styrian Grand Prix",2020,"21.697",21697,"George Russell"
"7917","Styrian Grand Prix",2020,"21.505",21505,"Alexander Albon"
"7918","Styrian Grand Prix",2020,"22.197",22197,"Daniil Kvyat"
"7919","Styrian Grand Prix",2020,"21.603",21603,"Daniel Ricciardo"
"7920","Styrian Grand Prix",2020,"22.444",22444,"Romain Grosjean"
"7921","Styrian Grand Prix",2020,"22.761",22761,"Sergio Pérez"
"7922","Styrian Grand Prix",2020,"22.406",22406,"Lando Norris"
"7923","Styrian Grand Prix",2020,"21.667",21667,"Antonio Giovinazzi"
"7924","Styrian Grand Prix",2020,"21.459",21459,"Kimi Räikkönen"
"7925","Styrian Grand Prix",2020,"22.280",22280,"Pierre Gasly"
"7926","Styrian Grand Prix",2020,"21.873",21873,"Carlos Sainz"
"7927","Styrian Grand Prix",2020,"21.091",21091,"Max Verstappen"
"7928","Turkish Grand Prix",2020,"25.719",25719,"Esteban Ocon"
"7929","Turkish Grand Prix",2020,"24.275",24275,"Charles Leclerc"
"7930","Turkish Grand Prix",2020,"23.398",23398,"Valtteri Bottas"
"7931","Turkish Grand Prix",2020,"24.022",24022,"Sebastian Vettel"
"7932","Turkish Grand Prix",2020,"23.860",23860,"Lewis Hamilton"
"7933","Turkish Grand Prix",2020,"30.765",30765,"Kimi Räikkönen"
"7934","Turkish Grand Prix",2020,"24.552",24552,"Kevin Magnussen"
"7935","Turkish Grand Prix",2020,"25.432",25432,"Antonio Giovinazzi"
"7936","Turkish Grand Prix",2020,"23.417",23417,"Daniil Kvyat"
"7937","Turkish Grand Prix",2020,"26.686",26686,"Romain Grosjean"
"7938","Turkish Grand Prix",2020,"23.730",23730,"Lance Stroll"
"7939","Turkish Grand Prix",2020,"24.738",24738,"Nicholas Latifi"
"7940","Turkish Grand Prix",2020,"22.684",22684,"Lando Norris"
"7941","Turkish Grand Prix",2020,"25.163",25163,"Sergio Pérez"
"7942","Turkish Grand Prix",2020,"23.470",23470,"Daniel Ricciardo"
"7943","Turkish Grand Prix",2020,"23.910",23910,"Carlos Sainz"
"7944","Turkish Grand Prix",2020,"23.669",23669,"Pierre Gasly"
"7945","Turkish Grand Prix",2020,"23.475",23475,"Esteban Ocon"
"7946","Turkish Grand Prix",2020,"24.256",24256,"Max Verstappen"
"7947","Turkish Grand Prix",2020,"22.602",22602,"Alexander Albon"
"7948","Turkish Grand Prix",2020,"22.518",22518,"Max Verstappen"
"7949","Turkish Grand Prix",2020,"23.687",23687,"Charles Leclerc"
"7950","Turkish Grand Prix",2020,"31.356",31356,"Kimi Räikkönen"
"7951","Turkish Grand Prix",2020,"23.208",23208,"Daniel Ricciardo"
"7952","Turkish Grand Prix",2020,"22.692",22692,"George Russell"
"7953","Turkish Grand Prix",2020,"25.401",25401,"Sebastian Vettel"
"7954","Turkish Grand Prix",2020,"23.537",23537,"Carlos Sainz"
"7955","Turkish Grand Prix",2020,"23.288",23288,"Pierre Gasly"
"7956","Turkish Grand Prix",2020,"22.490",22490,"Alexander Albon"
"7957","Turkish Grand Prix",2020,"2:33.964",153964,"Kevin Magnussen"
"7958","Turkish Grand Prix",2020,"23.650",23650,"Lance Stroll"
"7959","Turkish Grand Prix",2020,"23.686",23686,"Lando Norris"
"7960","Turkish Grand Prix",2020,"31.422",31422,"Romain Grosjean"
"7961","Turkish Grand Prix",2020,"36.599",36599,"Nicholas Latifi"
"7962","Turkish Grand Prix",2020,"22.787",22787,"Max Verstappen"
"7963","Turkish Grand Prix",2020,"22.888",22888,"George Russell"
"7964","Turkish Grand Prix",2020,"22.853",22853,"Valtteri Bottas"
"7965","Turkish Grand Prix",2020,"23.180",23180,"Kimi Räikkönen"
"7966","Tuscan Grand Prix",2020,"24:10.186",1450186,"Kimi Räikkönen"
"7967","Tuscan Grand Prix",2020,"24:07.186",1447186,"George Russell"
"7968","Tuscan Grand Prix",2020,"24:05.955",1445955,"Daniil Kvyat"
"7969","Tuscan Grand Prix",2020,"17.591",17591,"Alexander Albon"
"7970","Tuscan Grand Prix",2020,"17.625",17625,"Lance Stroll"
"7971","Tuscan Grand Prix",2020,"17.464",17464,"Daniel Ricciardo"
"7972","Tuscan Grand Prix",2020,"17.531",17531,"Sergio Pérez"
"7973","Tuscan Grand Prix",2020,"17.845",17845,"Lando Norris"
"7974","Tuscan Grand Prix",2020,"17.522",17522,"Daniil Kvyat"
"7975","Tuscan Grand Prix",2020,"17.455",17455,"Esteban Ocon"
"7976","Tuscan Grand Prix",2020,"18.399",18399,"George Russell"
"7977","Tuscan Grand Prix",2020,"17.594",17594,"Kimi Räikkönen"
"7978","Tuscan Grand Prix",2020,"17.516",17516,"Sebastian Vettel"
"7979","Tuscan Grand Prix",2020,"24.781",24781,"Romain Grosjean"
"7980","Tuscan Grand Prix",2020,"23:56.402",1436402,"Valtteri Bottas"
"7981","Tuscan Grand Prix",2020,"23:56.696",1436696,"Lewis Hamilton"
"7982","Tuscan Grand Prix",2020,"23:56.871",1436871,"Charles Leclerc"
"7983","Tuscan Grand Prix",2020,"23:58.719",1438719,"Alexander Albon"
"7984","Tuscan Grand Prix",2020,"23:59.578",1439578,"Lance Stroll"
"7985","Tuscan Grand Prix",2020,"33.583",33583,"Sebastian Vettel"
"7986","Tuscan Grand Prix",2020,"17.560",17560,"Valtteri Bottas"
"7987","Tuscan Grand Prix",2020,"17.536",17536,"Lewis Hamilton"
"7988","Tuscan Grand Prix",2020,"17.516",17516,"Charles Leclerc"
"7989","Tuscan Grand Prix",2020,"30.623",30623,"Kimi Räikkönen"
"7990","Tuscan Grand Prix",2020,"24:05.614",1445614,"Lando Norris"
"7991","Tuscan Grand Prix",2020,"24:01.000",1441000,"Daniel Ricciardo"
"7992","Tuscan Grand Prix",2020,"24:01.547",1441547,"Sergio Pérez"
"7993","Tuscan Grand Prix",2020,"24:09.513",1449513,"Sebastian Vettel"
"7994","Tuscan Grand Prix",2020,"24:10.651",1450651,"Romain Grosjean"
"7995","Tuscan Grand Prix",2020,"23.469",23469,"Charles Leclerc"
"7996","Tuscan Grand Prix",2020,"22.777",22777,"Daniel Ricciardo"
"7997","Tuscan Grand Prix",2020,"33.281",33281,"Kimi Räikkönen"
"7998","Tuscan Grand Prix",2020,"23.088",23088,"Sergio Pérez"
"7999","Tuscan Grand Prix",2020,"22.995",22995,"Sebastian Vettel"
"8000","Tuscan Grand Prix",2020,"23.720",23720,"Romain Grosjean"
"8001","Tuscan Grand Prix",2020,"24.137",24137,"Lando Norris"
"8002","Tuscan Grand Prix",2020,"23.113",23113,"Daniil Kvyat"
"8003","Tuscan Grand Prix",2020,"23.638",23638,"George Russell"
"8004","Tuscan Grand Prix",2020,"22.846",22846,"Lance Stroll"
"8005","Tuscan Grand Prix",2020,"23.111",23111,"Valtteri Bottas"
"8006","Tuscan Grand Prix",2020,"22.445",22445,"Lewis Hamilton"
"8007","Tuscan Grand Prix",2020,"22.387",22387,"Alexander Albon"
"8008","Tuscan Grand Prix",2020,"23.367",23367,"Charles Leclerc"
"8009","Tuscan Grand Prix",2020,"28.960",28960,"Kimi Räikkönen"
"8010","Tuscan Grand Prix",2020,"23.199",23199,"Valtteri Bottas"
"8011","Tuscan Grand Prix",2020,"24.002",24002,"Romain Grosjean"
"8012","Tuscan Grand Prix",2020,"22.963",22963,"Daniel Ricciardo"
"8013","Tuscan Grand Prix",2020,"22.822",22822,"Alexander Albon"
"8014","Tuscan Grand Prix",2020,"23.002",23002,"Sergio Pérez"
"8015","Tuscan Grand Prix",2020,"24.820",24820,"Lando Norris"
"8016","Tuscan Grand Prix",2020,"22.745",22745,"Daniil Kvyat"
"8017","Tuscan Grand Prix",2020,"23.367",23367,"George Russell"
"8018","Tuscan Grand Prix",2020,"22.489",22489,"Sebastian Vettel"
"8019","Tuscan Grand Prix",2020,"22.800",22800,"Lewis Hamilton"
"8020","Tuscan Grand Prix",2020,"21:40.911",1300911,"Lewis Hamilton"
"8021","Tuscan Grand Prix",2020,"21:42.010",1302010,"Valtteri Bottas"
"8022","Tuscan Grand Prix",2020,"19:40.725",1180725,"Kimi Räikkönen"
"8023","Tuscan Grand Prix",2020,"19:41.863",1181863,"Romain Grosjean"
"8024","Tuscan Grand Prix",2020,"21:39.801",1299801,"Daniel Ricciardo"
"8025","Tuscan Grand Prix",2020,"21:42.435",1302435,"Alexander Albon"
"8026","Tuscan Grand Prix",2020,"21:39.712",1299712,"Sergio Pérez"
"8027","Tuscan Grand Prix",2020,"21:32.871",1292871,"Lando Norris"
"8028","Tuscan Grand Prix",2020,"21:30.227",1290227,"Daniil Kvyat"
"8029","Tuscan Grand Prix",2020,"21:25.145",1285145,"Charles Leclerc"
"8030","Tuscan Grand Prix",2020,"21:09.095",1269095,"George Russell"
"8031","Tuscan Grand Prix",2020,"21:06.590",1266590,"Sebastian Vettel"
"8032","Abu Dhabi Grand Prix",2021,"22.124",22124,"Mick Schumacher"
"8033","Abu Dhabi Grand Prix",2021,"21.152",21152,"Max Verstappen"
"8034","Abu Dhabi Grand Prix",2021,"21.595",21595,"Lewis Hamilton"
"8035","Abu Dhabi Grand Prix",2021,"22.461",22461,"Charles Leclerc"
"8036","Abu Dhabi Grand Prix",2021,"21.677",21677,"Esteban Ocon"
"8037","Abu Dhabi Grand Prix",2021,"21.380",21380,"Lando Norris"
"8038","Abu Dhabi Grand Prix",2021,"22.283",22283,"Antonio Giovinazzi"
"8039","Abu Dhabi Grand Prix",2021,"21.449",21449,"Daniel Ricciardo"
"8040","Abu Dhabi Grand Prix",2021,"22.213",22213,"Carlos Sainz"
"8041","Abu Dhabi Grand Prix",2021,"21.471",21471,"Sergio Pérez"
"8042","Abu Dhabi Grand Prix",2021,"22.288",22288,"Lance Stroll"
"8043","Abu Dhabi Grand Prix",2021,"22.338",22338,"Kimi Räikkönen"
"8044","Abu Dhabi Grand Prix",2021,"22.455",22455,"Yuki Tsunoda"
"8045","Abu Dhabi Grand Prix",2021,"21.221",21221,"Sebastian Vettel"
"8046","Abu Dhabi Grand Prix",2021,"21.241",21241,"Nicholas Latifi"
